nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	img_url_asset
nm0000656	Madeleine Stowe	1958	\N	actress,director,writer	tt0108122,tt0144214,tt0114746,tt0104691	https://image.tmdb.org/t/p/{width_variable}/j6mqScgSwDZA5cMG6DliB9hBiQI.jpg
nm0000659	Barbra Streisand	1942	\N	music_artist,soundtrack,actress	tt0062994,tt0086619,tt0070903,tt0117057	https://image.tmdb.org/t/p/{width_variable}/kdZaB7mNoFwGT5SmO9r1t6spju.jpg
nm0000661	Donald Sutherland	1935	\N	actor,soundtrack,producer	tt0414387,tt0066026,tt1951265,tt1951264	https://image.tmdb.org/t/p/{width_variable}/aFzWwROIsrkP7KH85zFNzhaIVzw.jpg
nm0000662	Kiefer Sutherland	1966	\N	actor,producer,miscellaneous	tt1527186,tt0285331,tt0183649,tt0790686	https://image.tmdb.org/t/p/{width_variable}/tqOxUS75whrZ5J0Y2Gv5Gqk1jKk.jpg
nm0000665	D.B. Sweeney	\N	\N	actor,soundtrack,director	tt0104040,tt0106912,tt0463963,tt10128846	https://image.tmdb.org/t/p/{width_variable}/enY28APVRWfyHjGAkh6VCkYCWOA.jpg
nm0000666	Lili Taylor	1967	\N	actress,writer,soundtrack	tt1457767,tt0116594,tt3488298	https://image.tmdb.org/t/p/{width_variable}/if8rbaj1TXlzg0Oq4g0bpU3b5rh.jpg
nm0000667	David Thewlis	1963	\N	actor,soundtrack,writer	tt0466909,tt1201607,tt0107653,tt2980516	https://image.tmdb.org/t/p/{width_variable}/sNuYyT8ocLlQr3TdAW9CoKVbCU8.jpg
nm0000668	Emma Thompson	1959	\N	actress,writer,soundtrack	tt0107943,tt0314331,tt2140373,tt0114388	https://image.tmdb.org/t/p/{width_variable}/xr8Ki3CIqweWWqS5q0kUYdiK6oQ.jpg
nm0000670	Lea Thompson	1961	\N	actress,director,producer	tt1758772,tt5039578,tt1727381,tt0088763	https://image.tmdb.org/t/p/{width_variable}/85E9NTEfkRdUdK4kTrrnk5of25w.jpg
nm0000671	Billy Bob Thornton	1955	\N	actor,writer,soundtrack	tt0117666,tt0120324,tt0285742,tt0243133	https://image.tmdb.org/t/p/{width_variable}/uJBFml6efjg34u2jvT5ugVa1cPI.jpg
nm0000672	Meg Tilly	1960	\N	actress,writer	tt0088683,tt0106452,tt0085244,tt0086154	https://image.tmdb.org/t/p/{width_variable}/3TyKoyDsux24Tq2sNIBFqBb2mgP.jpg
nm0000674	Tamlyn Tomita	1966	\N	actress,writer,producer	tt0406759,tt0411951,tt0091326,tt0319262	https://image.tmdb.org/t/p/{width_variable}/rmlZGE8f18Fxpgd9AlOko8cK074.jpg
nm0000676	Chris Tucker	1971	\N	actor,soundtrack,writer	tt0119695,tt0120812,tt0266915,tt1045658	https://image.tmdb.org/t/p/{width_variable}/f3oQKRJEGjK8Yc4qSMrD5P9oYbg.jpg
nm0000678	Kathleen Turner	1954	\N	actress,soundtrack,producer	tt0111127,tt0088011,tt0082089,tt0091738	https://image.tmdb.org/t/p/{width_variable}/fItxvQb7Jp3DnP6fXOm30zvYYaM.jpg
nm0000680	Casper Van Dien	1968	\N	actor,producer,director	tt0120856,tt0162661,tt0120201,tt0437086	https://image.tmdb.org/t/p/{width_variable}/gHnDUOCuckdZf60tKrfL9VkJD8M.jpg
nm0000681	Vince Vaughn	1970	\N	producer,actor,writer	tt0452594,tt5657856,tt0396269,tt1078940	https://image.tmdb.org/t/p/{width_variable}/A9fJ88dfXZGpgFTnQIK0bOtjMrj.jpg
nm0000682	Paul Verhoeven	1938	\N	director,producer,writer	tt3716530,tt0164052,tt0093870,tt0389557	https://image.tmdb.org/t/p/{width_variable}/wxkroRBtM6NKZdx9sYLFfFSGnaR.jpg
nm0000683	Gore Vidal	1925	2012	writer,actor	tt0080491,tt0111732,tt0119177,tt0041061	https://image.tmdb.org/t/p/{width_variable}/vHIIjpltpM9StRYmjjM7liAObuZ.jpg
nm0000685	Jon Voight	1938	\N	actor,producer,writer	tt0118615,tt0064665,tt0089941,tt0068473	https://image.tmdb.org/t/p/{width_variable}/nuiTfACxhKRE2D2FWbK93m5MgSS.jpg
nm0000686	Christopher Walken	1943	\N	actor,soundtrack,producer	tt0264464,tt1931533,tt0077416,tt0427327	https://image.tmdb.org/t/p/{width_variable}/ApgDL7nudR9T2GpjCG4vESgymO2.jpg
nm0000689	Julie Warner	1965	\N	actress,director,producer	tt0430634,tt0101745,tt0114694,tt0099582	https://image.tmdb.org/t/p/{width_variable}/j3dE3Ky26slIwkrGnTaYhDjojYP.jpg
nm0000691	John Waters	1946	\N	actor,writer,director	tt0387575,tt0069089,tt0095270,tt0126604	https://image.tmdb.org/t/p/{width_variable}/4foU1kJ24CJwz2RVZgyc7oxMs4i.jpg
nm0000693	Peter Weller	1947	\N	actor,director,soundtrack	tt0100502,tt0102511,tt0093870,tt0086856	https://image.tmdb.org/t/p/{width_variable}/mVRJX38zabRadVPJe0XOTObVzhp.jpg
nm0000694	Wim Wenders	1945	\N	director,producer,writer	tt0107209,tt0087884,tt0101458,tt0093191	https://image.tmdb.org/t/p/{width_variable}/AbqrYglSgaMfetQAeqdHaqiPSof.jpg
nm0000696	Wil Wheaton	1972	\N	actor,writer,producer	tt0103112,tt0092455,tt0092005,tt0084649	https://image.tmdb.org/t/p/{width_variable}/yqEW17L7Fdg2RDRLLo4SqRHkjyw.jpg
nm0000697	Billy Wilder	1906	2002	writer,director,producer	tt0053604,tt0053291,tt0047437,tt0043014	https://image.tmdb.org/t/p/{width_variable}/tfVte6h2dlLn59Q0Mi6AvWAyRLP.jpg
nm0000698	Gene Wilder	1933	2016	actor,soundtrack,writer	tt0072431,tt0075223,tt0067992,tt0063462	https://image.tmdb.org/t/p/{width_variable}/mwwOSWS2m8ArpiUKnoxVVyT8fND.jpg
nm0000701	Kate Winslet	1975	\N	actress,producer,soundtrack	tt0959337,tt0338013,tt0114388,tt0120338	https://image.tmdb.org/t/p/{width_variable}/e3tdop3WhseRnn8KwMVLAV25Ybv.jpg
nm0000702	Reese Witherspoon	1976	\N	producer,actress,soundtrack	tt2305051,tt0126886,tt0250494,tt0358273	https://image.tmdb.org/t/p/{width_variable}/7kczey006fMUuKiAu1ZENw864T4.jpg
nm0000703	BD Wong	1960	\N	actor,soundtrack,director	tt0120762,tt4158110,tt0107290,tt0369610	https://image.tmdb.org/t/p/{width_variable}/w7Hs9m6ocS2qlibvrLOvmyCKbAN.jpg
nm0000705	Robin Wright	1966	\N	actress,producer,director	tt0109830,tt0442933,tt0217869,tt0093779	https://image.tmdb.org/t/p/{width_variable}/3IvlZd2PpT3Tuxy8lr6ymWLyoNU.jpg
nm0000706	Michelle Yeoh	1962	\N	actress,producer,writer	tt0190332,tt3104988,tt6710474,tt0120347	https://image.tmdb.org/t/p/{width_variable}/nrbHNzSMydpWK9um5VqWIFJihB5.jpg
nm0000707	Sean Young	1959	\N	actress,miscellaneous,director	tt0093640,tt1856101,tt0087182,tt0083658	https://image.tmdb.org/t/p/{width_variable}/2P4vBmz3Foi8LMIxAc2dATQLIDP.jpg
nm0000708	Billy Zane	1966	\N	actor,producer,soundtrack	tt0096874,tt0120338,tt0097162,tt0117331	https://image.tmdb.org/t/p/{width_variable}/9HIubetYWAVLlHNb9aObL0fc0sT.jpg
nm0000709	Robert Zemeckis	1952	\N	producer,writer,director	tt0088763,tt0118884,tt1907668,tt0109830	https://image.tmdb.org/t/p/{width_variable}/lPYDQ5LYNJ12rJZENtyASmVZ1Ql.jpg
nm0000712	Steve Cohen	\N	\N	assistant_director,director,miscellaneous	tt0089218,tt0143213,tt0098844,tt0363685	
nm0000713	Joel Oliansky	1935	2002	writer,director,actor	tt0069599,tt0205655,tt0096108,tt0065278	
nm0000714	Willie Aames	1960	\N	actor,writer,director	tt0086681,tt0084945,tt0075500,tt21193618	https://image.tmdb.org/t/p/{width_variable}/6eSTCtiQlcF601PDpixcDgShAdk.jpg
nm0000717	Kareem Abdul-Jabbar	1947	\N	actor,producer,writer	tt0113097,tt11564570,tt0080339,tt0089155	https://image.tmdb.org/t/p/{width_variable}/uk21qXLJut0x0o5tKbts6SDdrg9.jpg
nm0000720	Jim Abrahams	1944	\N	writer,producer,director	tt0083466,tt0088286,tt0080339,tt0102059	https://image.tmdb.org/t/p/{width_variable}/22B24mvWEkorhoxEOPCxNcYdcTX.jpg
nm0000724	Brooke Adams	1949	\N	actress,producer,writer	tt0077405,tt0085407,tt0103157,tt0077745	https://image.tmdb.org/t/p/{width_variable}/qF0ttWN6X44GIQIzOUFVYh3IOcX.jpg
nm0000725	Joey Lauren Adams	1968	\N	actress,soundtrack,director	tt2996684,tt0118842,tt0106677,tt0142342	https://image.tmdb.org/t/p/{width_variable}/tBexng7MCxaA0tXGQDAnww5Jp01.jpg
nm0000726	Maud Adams	1945	\N	actress,director	tt0083178,tt0086034,tt0073631,tt0071807	https://image.tmdb.org/t/p/{width_variable}/iJMwjbngYgfh4LELSV8HPI9QeJT.jpg
nm0000727	Percy Adlon	1935	\N	director,writer,producer	tt0090377,tt0095801,tt0108636,tt0082225	https://image.tmdb.org/t/p/{width_variable}/7TV2Vgwr0miRbsS0QDApPbA7l12.jpg
nm0000728	Mario Adorf	1930	\N	actor,soundtrack,writer	tt0067315,tt0078875,tt0112154,tt0103432	https://image.tmdb.org/t/p/{width_variable}/dCusK8NWuHzrI3Abf8nDNfe3DfA.jpg
nm0000729	Casey Affleck	1975	\N	actor,producer,writer	tt4034228,tt0443680,tt6265828,tt6063090	https://image.tmdb.org/t/p/{width_variable}/vD5MtCjHPHpmU9XNn74EPGMHT7o.jpg
nm0000732	Danny Aiello	1933	2019	actor,producer,soundtrack	tt0097216,tt0099871,tt0110413,tt0093565	https://image.tmdb.org/t/p/{width_variable}/e7Q6hgWilShqGZ572ByWF9eshMm.jpg
nm0000734	Eddie Albert	1906	2005	actor,soundtrack,producer	tt0056197,tt0058808,tt0068687,tt0046250	https://image.tmdb.org/t/p/{width_variable}/5rsydgfJDcepnUkdOugXRjh0aJ0.jpg
nm0000735	Brian Aldiss	1925	2017	writer,actor	tt0432260,tt0212720,tt0099612,tt1590816	https://image.tmdb.org/t/p/{width_variable}/tkrHtRYb2TqBHedzlnzXXpa9PcI.jpg
nm0000736	Robert Aldrich	1918	1983	director,assistant_director,producer	tt0070030,tt0061578,tt0071771,tt0056687	https://image.tmdb.org/t/p/{width_variable}/AvuC16e9Yw9sFBkj6aaXFy5vSno.jpg
nm0000738	Muhammad Ali	1942	2016	actor,soundtrack,writer	tt0076111,tt0077003,tt0118147,tt0056406	https://image.tmdb.org/t/p/{width_variable}/u1ck2Lfx34GvW3YOoEE1ddNVdw6.jpg
nm0000739	Debbie Allen	1950	\N	producer,actress,director	tt0118607,tt0413573,tt0080716,tt0083412	https://image.tmdb.org/t/p/{width_variable}/m5WLlvAakNejhGiG7zjsPvrwxM8.jpg
nm0000740	Irwin Allen	1916	1991	writer,producer,director	tt0044009,tt0057798,tt0072308,tt0069113	https://image.tmdb.org/t/p/{width_variable}/uKsIyvC13CEZ6UrhhT2DegCQtym.jpg
nm0000741	Tim Allen	1953	\N	actor,producer,miscellaneous	tt0177789,tt0101120,tt0111070,tt0114709	https://image.tmdb.org/t/p/{width_variable}/woWhZzFILVhYMAvsPL171HjMY0y.jpg
nm0000743	Néstor Almendros	1930	1992	cinematographer,director,camera_department	tt0080453,tt0077405,tt0079417,tt0084707	https://image.tmdb.org/t/p/{width_variable}/uxBmgWG5sD8Of6DeMlIS9PF4hrS.jpg
nm0000747	Don Ameche	1908	1993	actor,soundtrack,director	tt0086465,tt0088933,tt0035979,tt0107131	https://image.tmdb.org/t/p/{width_variable}/p2Q0LE3SECDvb5W2yAvvfRtzIyo.jpg
nm0000749	Mädchen Amick	1970	\N	actress,director,producer	tt5420376,tt0105665,tt0109665,tt0098936	https://image.tmdb.org/t/p/{width_variable}/7KBPYmCI4HQyZP1ZFXoWveGBs56.jpg
nm0000750	Jon Amiel	1948	\N	director,producer,writer	tt0298814,tt0137494,tt0112722,tt0100822	https://image.tmdb.org/t/p/{width_variable}/tZf4VLvFobxizCzDQ6xQdygGT9.jpg
nm0000753	Juliet Anderson	1938	2010	actress,director,producer	tt0082707,tt0183031,tt0082069,tt0265023
nm0000755	Lindsay Anderson	1923	1994	director,actor,writer	tt0063850,tt0083694,tt0057578,tt0082158	https://image.tmdb.org/t/p/{width_variable}/l4R2RoLdqtY8xLrrt6v176tbtNQ.jpg
nm0000759	Paul Thomas Anderson	1970	\N	director,writer,producer	tt0118749,tt1791528,tt0272338,tt0469494	https://image.tmdb.org/t/p/{width_variable}/wKAs2LtLYSUzt3ZZ8pnxMwuEWuR.jpg
nm0000766	Theodoros Angelopoulos	1935	2012	director,writer,producer	tt0096288,tt0114863,tt0081148,tt0156794	https://image.tmdb.org/t/p/{width_variable}/yKDJNi4vmEjRGGRVdGFnnkAuO9f.jpg
nm0000767	Jean-Hugues Anglade	1955	\N	actor,director,writer	tt0090563,tt0100263,tt0110963,tt0090095	https://image.tmdb.org/t/p/{width_variable}/vidk0fZfz56flOBuUzZHDkwsGdb.jpg
nm0000770	David Anspaugh	1946	\N	producer,director	tt0081873,tt0091217,tt0108002,tt4196848	https://image.tmdb.org/t/p/{width_variable}/vUH2KjFr9EAc1fKcZaemEcHvBwK.jpg
nm0000774	Michelangelo Antonioni	1912	2007	writer,director,editor	tt0073580,tt0060176,tt0053619,tt0047821	https://image.tmdb.org/t/p/{width_variable}/aGrzCeNCEZEI1DhLS8HjWDKNude.jpg
nm0000776	Michael Apted	1941	2021	director,producer,miscellaneous	tt0384766,tt0454776,tt0095243,tt0157583	https://image.tmdb.org/t/p/{width_variable}/8ZLhPKz9CDZdbvFCIBAJMfd9IxE.jpg
nm0000777	Gregg Araki	1959	\N	writer,director,producer	tt2238050,tt1523483,tt0370986,tt0094134	https://image.tmdb.org/t/p/{width_variable}/pSoAQI9Z48WwhfdYRPy2IENWFdA.jpg
nm0000778	Alfonso Arau	1932	\N	actor,director,writer	tt0103994,tt2380307,tt0114887,tt0092086	https://image.tmdb.org/t/p/{width_variable}/5ishPim5akWXSnMbwOWSc3KxDx8.jpg
nm0000779	Roscoe 'Fatty' Arbuckle	1887	1933	actor,director,writer	tt0009123,tt0007819,tt0007761,tt0012382	https://image.tmdb.org/t/p/{width_variable}/p0pR1wMRfRfLWZfdHywQcqph8vp.jpg
nm0000780	Denys Arcand	1941	\N	writer,director,actor	tt0090985,tt0097635,tt7231342,tt0338135	https://image.tmdb.org/t/p/{width_variable}/jYqHVVAHbhNvFCMmi2wUm8IanRp.jpg
nm0000782	Asia Argento	1975	\N	actress,director,writer	tt0418819,tt0804507,tt0368774,tt0295701	https://image.tmdb.org/t/p/{width_variable}/dYbYNxMnqhNyAJyrPU7e2C9jcRz.jpg
nm0000783	Dario Argento	1940	\N	writer,director,producer	tt0084777,tt0065143,tt0087909,tt0073582	https://image.tmdb.org/t/p/{width_variable}/2WjQlcLxhvmO9NtCfNh2npMVYqp.jpg
nm0000786	George Armitage	1942	\N	producer,writer,director	tt0119229,tt0065760,tt0075393,tt0100143	https://image.tmdb.org/t/p/{width_variable}/rsVlCNOHKLUyo2xrA1jUlQmUUdx.jpg
nm0000788	Gillian Armstrong	1950	\N	director,producer,writer	tt0117206,tt0079596,tt0245046,tt0110367	https://image.tmdb.org/t/p/{width_variable}/ysSAJdM0iQvLvWqJigidRkiUK54.jpg
nm0000789	Desi Arnaz	1917	1986	producer,actor,production_manager	tt1243974,tt0047191,tt0041475,tt0043208	https://image.tmdb.org/t/p/{width_variable}/35smVw1DCoYTJL07x7f4eHv4idE.jpg
nm0000791	Jack Arnold	1912	1992	director,producer,writer	tt0050539,tt0045920,tt0046876,tt0043138	https://image.tmdb.org/t/p/{width_variable}/a9uDTgdsxBenzariCObIkZu1rh8.jpg
nm0000792	Tom Arnold	1959	\N	actor,producer,writer	tt0119640,tt0117768,tt0111503,tt0242445	https://image.tmdb.org/t/p/{width_variable}/z2ajL1ozVCS4Ug04zOGCNH06OPP.jpg
nm0000794	Lewis Arquette	1935	2001	actor,writer,producer	tt0098439,tt0118111,tt0185431,tt0078966	https://image.tmdb.org/t/p/{width_variable}/3UUXKiqqyYg90HZPCvioXGJqIUu.jpg
nm0000796	Dana Ashbrook	1967	\N	actor,writer	tt0095990,tt5334704,tt0105665,tt0098936	https://image.tmdb.org/t/p/{width_variable}/sAR3KoRwOxV9sztnEuTi5nLrTlz.jpg
nm0000797	Hal Ashby	1929	1988	director,editorial_department,actor	tt0067185,tt0078841,tt0061811,tt0070290	https://image.tmdb.org/t/p/{width_variable}/9vctTo3QwSZmeALbeWlNXmUu8cB.jpg
nm0000798	Linden Ashby	1960	\N	actor,director	tt0432021,tt1567432,tt0111756,tt0113855	https://image.tmdb.org/t/p/{width_variable}/nflhvj2uJAr2S9aWvnbQWCUXC9a.jpg
nm0000801	Olivier Assayas	1955	\N	writer,director,producer	tt2452254,tt4714782,tt0401711,tt1321865	https://image.tmdb.org/t/p/{width_variable}/ybg3hz6jRrQJMrQfdeRRVsNVmu4.jpg
nm0000803	Christopher Atkins	1961	\N	actor,writer,producer	tt0086011,tt0084504,tt0493406,tt0080453	https://image.tmdb.org/t/p/{width_variable}/jLuwUuLaPaLYHUJ8pqzNwnr2IyG.jpg
nm0000806	Bille August	1948	\N	director,writer,cinematographer	tt0438859,tt0107151,tt0093713,tt0119683	https://image.tmdb.org/t/p/{width_variable}/cBau5curUxUfgj0H8o35OxOOS4F.jpg
nm0000807	Jane Austen	1775	1817	writer	tt0414387,tt0116191,tt0114388,tt13456318	https://image.tmdb.org/t/p/{width_variable}/iihzKkdZbM97cPo2L0eurQk9MQm.jpg
nm0000808	Paul Auster	1947	\N	writer,director,producer	tt0479074,tt0125879,tt0114478,tt3350042	https://image.tmdb.org/t/p/{width_variable}/oyjzonrhI6ODAPzsyJ2mMdSCwqp.jpg
nm0000809	Daniel Auteuil	1950	\N	actor,director,writer	tt0387898,tt0091288,tt1473063,tt0243493	https://image.tmdb.org/t/p/{width_variable}/5asrvkdSnlYlHap3ldDNyE5opeI.jpg
nm0000810	Gene Autry	1907	1998	music_artist,soundtrack,actor	tt0042110,tt0026867,tt0034106,tt0027361	https://image.tmdb.org/t/p/{width_variable}/tpR8uEfcVmlQA1mQlg4CyljLfMz.jpg
nm0000812	Roger Avary	1965	\N	producer,writer,director	tt0105236,tt0110265,tt0110912,tt0442933	https://image.tmdb.org/t/p/{width_variable}/eq810bljrpQ0FB0SUmUTGyxqFv6.jpg
nm0000813	Tex Avery	1908	1980	director,actor,writer	tt0038595,tt0032243,tt0033260,tt0038702	https://image.tmdb.org/t/p/{width_variable}/4jimJwW6FNAxBuM2CD1cZLK6Q5C.jpg
nm0000814	John G. Avildsen	1935	2017	director,editor,producer	tt0087538,tt0100507,tt0097647,tt0075148	https://image.tmdb.org/t/p/{width_variable}/cBpz7xPTfT0cfPhQoGrp7x7esma.jpg
nm0000815	Mili Avital	1972	\N	actress,director,editor	tt0120723,tt0181199,tt0112817,tt0111282	https://image.tmdb.org/t/p/{width_variable}/dsUOeJxWJR31RTMWgnLmm7Y1WwS.jpg
nm0000816	Jon Avnet	1949	\N	producer,director,writer	tt0101921,tt0947798,tt0118055,tt0086200	https://image.tmdb.org/t/p/{width_variable}/o1XjfdjpEAIvdpth121IToE2lRx.jpg
nm0000817	Lew Ayres	1908	1996	actor,soundtrack,director	tt0030241,tt0020629,tt0040495,tt0069768	https://image.tmdb.org/t/p/{width_variable}/nNinKMWvSxrhiNMnMkbpUd4HEZO.jpg
nm0000821	Amitabh Bachchan	1942	\N	actor,producer,writer	tt0375611,tt0337578,tt0213890,tt5571734	https://image.tmdb.org/t/p/{width_variable}/yAvq3EG5W5WaegZHB7gNdlM2KED.jpg
nm0000822	Jim Backus	1913	1989	actor,soundtrack,writer	tt0057193,tt0048545,tt0076538,tt0057751	https://image.tmdb.org/t/p/{width_variable}/y2vIKLpjYlIo80sc5uvIpqEHn5n.jpg
nm0000824	John Badham	1939	\N	director,producer,actor	tt0076666,tt0086567,tt0091949,tt0094025	https://image.tmdb.org/t/p/{width_variable}/hh0EssedcgUOICkZywbVuwVOJO4.jpg
nm0000829	Stuart Baird	1947	\N	editor,editorial_department,director	tt0381061,tt1074638,tt0078346,tt0253754	https://image.tmdb.org/t/p/{width_variable}/rSKMlgfJ1m2xZcsxHUV0hvYc9Eh.jpg
nm0000835	Ralph Bakshi	1938	\N	director,animation_department,writer	tt0085542,tt0068612,tt0077869,tt0076929	https://image.tmdb.org/t/p/{width_variable}/5NxhYnuED0Jz0lLFSGBUOhM2SDx.jpg
nm0000836	Scott Bakula	1954	\N	actor,producer,soundtrack	tt0169547,tt0096684,tt1291580,tt0244365	https://image.tmdb.org/t/p/{width_variable}/1PEcN3iChtgMIr4iAZxj5O4YLSY.jpg
nm0000837	Bob Balaban	1945	\N	actor,director,producer	tt0379725,tt0280707,tt0310281,tt0075860	https://image.tmdb.org/t/p/{width_variable}/tLUlpF9EDxxRh6nM8AZ5BsPKc2B.jpg
nm0000838	Daniel Baldwin	1960	\N	actor,producer,director	tt0758751,tt1830617,tt1600194,tt0368479	https://image.tmdb.org/t/p/{width_variable}/8dp3G3EvnQrp3awh4gc1nNsI60j.jpg
nm0000839	Ina Balin	1937	1990	actress,writer,producer	tt0076984,tt0053841,tt0054757,tt0058456	https://image.tmdb.org/t/p/{width_variable}/xJvwyBVEEbADLej2Uu93TLK3BaZ.jpg
nm0000840	Lucille Ball	1911	1989	producer,actress,production_manager	tt0047191,tt0055686,tt0062570,tt0043208	https://image.tmdb.org/t/p/{width_variable}/HpqB6dUz4eqZnOjk5xEuHCvp5Y.jpg
nm0000841	Michael Ballhaus	1935	2017	cinematographer,director,actor	tt0088680,tt0099685,tt0103874,tt0106226	https://image.tmdb.org/t/p/{width_variable}/9DHIGsrgeTWA0rch3fFGXTOl1lO.jpg
nm0000843	Anne Bancroft	1931	2005	actress,soundtrack,director	tt0056241,tt0119223,tt0061722,tt0076843	https://image.tmdb.org/t/p/{width_variable}/ydabiabIsMBe2HsNmx43gBpqzxx.jpg
nm0000844	Tamasaburô Bandô	1950	\N	actor,director,writer	tt0230866,tt0108639,tt0184507,tt0079041	
nm0000847	Theda Bara	1885	1955	actress,writer	tt0005100,tt0007769,tt0005339,tt0009792	https://image.tmdb.org/t/p/{width_variable}/4xgltrVv1rwAlC2pk6iixhFH5oy.jpg
nm0000848	Olivia Barash	\N	\N	actress,soundtrack,producer	tt0083412,tt0090213,tt0087995,tt0101761	https://image.tmdb.org/t/p/{width_variable}/HxC0pi4EOXJHHk7Bvw9kz0Njdq.jpg
nm0000850	Clive Barker	1952	\N	writer,producer,actor	tt0103919,tt0093177,tt0100260,tt0887261	https://image.tmdb.org/t/p/{width_variable}/h6JebwvNTpOquhJGrmDh8zCYjQZ.jpg
nm0000852	Jean-Marc Barr	1960	\N	actor,producer,director	tt1462411,tt0178721,tt0095250,tt1692227	https://image.tmdb.org/t/p/{width_variable}/ukdhuHD2vqBr5NKMiTQ52KRF75w.jpg
nm0000853	Bruno Barreto	1955	\N	director,producer,writer	tt0119815,tt2217458,tt0077452,tt0086871	https://image.tmdb.org/t/p/{width_variable}/rfoIOJvo7jcRuPY17u3BwUOTNbn.jpg
nm0000854	Majel Barrett	1932	2008	actress,producer,writer	tt0117731,tt0253754,tt0070909,tt0111280	https://image.tmdb.org/t/p/{width_variable}/uTnxd737sEFgc6hVrFgUC5TwzfW.jpg
nm0000857	John Drew Barrymore	1932	2004	actor,director	tt0049949,tt0055866,tt0055855,tt0043340	https://image.tmdb.org/t/p/{width_variable}/6jNmBqTmgRvfMR8ipEV4maDhXKM.jpg
nm0000858	John Barrymore	1882	1942	actor,soundtrack,writer	tt0025919,tt0014702,tt0022958,tt0022454	https://image.tmdb.org/t/p/{width_variable}/rteTiRqFoINZvf3qoXk6nHE7ekk.jpg
nm0000859	Lionel Barrymore	1878	1954	actor,director,soundtrack	tt0040506,tt0030993,tt0021885,tt0038650	https://image.tmdb.org/t/p/{width_variable}/j7UjmpRAZ7imblut0WHqjS13mmg.jpg
nm0000860	Paul Bartel	1938	2000	actor,director,writer	tt0114814,tt0116225,tt0098261,tt0083869	https://image.tmdb.org/t/p/{width_variable}/eXeUaLNs5OOKEQmIzCimIaQYZUv.jpg
nm0000861	Freddie Bartholomew	1924	1992	producer,actor,soundtrack	tt0030384,tt0026266,tt0036061,tt0028691	https://image.tmdb.org/t/p/{width_variable}/1B0mx3uPr2j7gi6Cu8fIkqw0AkW.jpg
nm0000863	Billy Barty	1924	2000	actor,soundtrack,director	tt0089469,tt0093507,tt0096446,tt0083254	https://image.tmdb.org/t/p/{width_variable}/tsOruE36mrteBfVSFsegoJBSFQS.jpg
nm0000864	Mikhail Baryshnikov	1948	\N	actor,producer,miscellaneous	tt0076843,tt0090319,tt0136439,tt0101606	https://image.tmdb.org/t/p/{width_variable}/phF0evzvCvJhCrj4wUXd6Pnke9g.jpg
nm0000865	Richard Basehart	1914	1984	actor,director,miscellaneous	tt0049513,tt0047528,tt0043560,tt0057798	https://image.tmdb.org/t/p/{width_variable}/4oV3UlrajRvyaHYPrDVJGXmusVe.jpg
nm0000866	Saul Bass	1920	1996	miscellaneous,art_department,animation_department	tt0070531,tt0086162,tt0053125,tt0063804	https://image.tmdb.org/t/p/{width_variable}/ndhWNcKj2TwTi8pRqPP0JqrCoa4.jpg
nm0000867	Jason Bateman	1969	\N	actor,producer,director	tt2170299,tt2948356,tt2704998,tt0367279	https://image.tmdb.org/t/p/{width_variable}/8e6mt0vGjPo6eW52gqRuXy5YnfN.jpg
nm0000868	Justine Bateman	1966	\N	actress,producer,soundtrack	tt6662050,tt0367279,tt6852672,tt0083413	https://image.tmdb.org/t/p/{width_variable}/gNLnxLbyY5DsKZGCZH8h0QGTxdM.jpg
nm0000870	Kathy Bates	1948	\N	actress,director,soundtrack	tt0257360,tt0100157,tt0120338,tt0109642	https://image.tmdb.org/t/p/{width_variable}/3MsayDvY73uXGVbCFHyy1ABTacV.jpg
nm0000871	Randall Batinkoff	1968	\N	actor,producer,director	tt2357144,tt0105327,tt0103893,tt0119874	https://image.tmdb.org/t/p/{width_variable}/tq4njPdsUNXjnIAnPetT6B423BW.jpg
nm0000872	Patrick Bauchau	\N	\N	actor,writer,producer	tt0115320,tt0319969,tt0258000,tt0090264	https://image.tmdb.org/t/p/{width_variable}/kdrFAJJFdfQaYUETTHQw77gim9O.jpg
nm0000875	L. Frank Baum	1856	1919	writer,producer,miscellaneous	tt0032138,tt0000679,tt0004207,tt0089908	https://image.tmdb.org/t/p/{width_variable}/suIdTgGthxKNDQOqry8mqk6ifTu.jpg
nm0000876	Noah Baumbach	1969	\N	writer,director,producer	tt1517268,tt0367089,tt6160448,tt7653254	https://image.tmdb.org/t/p/{width_variable}/wRfV5qYIJHk4NH9gkKQnk99E5Qn.jpg
nm0000877	Lamberto Bava	1944	\N	director,assistant_director,producer	tt0084777,tt0089013,tt0090930,tt0101493	https://image.tmdb.org/t/p/{width_variable}/alCOCvgUarpfuFaf750r0r7adp7.jpg
